Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
134380,KR7134380005,미원화학,KOSPI,,95000,3,0,0.0,95000,97900,95000,2348,223074100,208930460000,2199268,STK
060150,KR7060150000,인선이엔티,KOSDAQ,중견기업부,4480,1,60,1.36,4490,4490,4450,46333,207213408,208604981760,46563612,KSQ
004310,KR7004310009,현대약품,KOSPI,,6510,1,510,8.5,6160,6670,6090,2279339,14636919425,208320000000,32000000,STK
234030,KR7234030005,싸이닉솔루션,KOSDAQ,중견기업부,8820,1,300,3.52,8670,8900,8560,476820,4183760065,208196100000,23605000,KSQ
246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,4535,1,445,10.88,4150,4635,4135,1978766,8848343544,207933541260,45850836,KSQ
101530,KR7101530004,해태제과식품,KOSPI,,7140,1,170,2.44,7030,7170,7020,68417,485046645,207894109080,29116822,STK
214420,KR7214420002,토니모리,KOSPI,,8610,1,100,1.18,8570,8760,8570,95217,826339590,207111819390,24054799,STK
102460,KR7102460003,이연제약,KOSPI,,11110,2,-250,-2.2,11400,11450,11110,37798,424061940,206499470210,18586811,STK
950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),3985,2,-50,-1.24,4035,4060,3925,84979,337125445,206209196780,51746348,KSQ
489460,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,13700,2,-280,-2.0,13980,13980,13660,91765,1262701670,206108691000,15044430,KSQ
014280,KR7014280002,금강공업,KOSPI,,7020,2,-50,-0.71,7100,7300,6970,588255,4176524510,205892086140,29329357,STK
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,26100,1,350,1.36,25800,26100,25650,20347,527282275,205146000000,7860000,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,6190,2,-70,-1.12,6380,6380,6140,134878,835569065,204777084800,33081920,KSQ
298690,KR7298690009,에어부산,KOSPI,,1754,1,10,0.57,1755,1764,1737,194681,341697693,204586560000,116640000,STK
038290,KR7038290003,마크로젠,KOSDAQ,중견기업부,18770,1,1270,7.26,17890,19460,17860,282956,5344219385,203493078000,10841400,KSQ
0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,17350,1,1600,10.16,15880,17970,15750,2513664,43176019575,203039086350,11702541,KSQ
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,19210,1,1270,7.08,17940,19550,17940,309191,5888603725,202936860460,10564126,KSQ
213500,KR7213500002,한솔제지,KOSPI,,8520,3,0,0.0,8550,8550,8470,22615,192570485,202780907520,23800576,STK
457550,KR7457550002,우진엔텍,KOSDAQ,중견기업부,21750,1,150,0.69,21700,22100,21600,45838,1001950500,202687336500,9318958,KSQ
047560,KR7047560008,이스트소프트,KOSDAQ,중견기업부,17300,1,730,4.41,17180,17600,16900,45893,795461045,202622651600,11712292,KSQ
003555,KR7003551009,LG우,KOSPI,,67200,2,-100,-0.15,67300,67900,66500,6671,448932750,202352572800,3011199,STK
251370,KR7251370003,와이엠티,KOSDAQ,벤처기업부,11480,1,450,4.08,11040,11580,11020,56786,642187640,202323634800,17624010,KSQ
003547,KR7003542008,대신증권2우B,KOSPI,,20200,3,0,0.0,20200,20250,20100,15995,322743450,202000000000,10000000,STK
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,12080,1,90,0.75,12020,12100,11980,55283,665193855,201987529760,16720822,KSQ
082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,4025,2,-160,-3.82,4090,4150,3945,315326,1271817974,201671280650,50104666,KSQ
243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,5230,1,50,0.97,5200,5300,5180,105543,553422300,201659569050,38558235,KSQ
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,9060,1,240,2.72,8910,9200,8900,86928,790852805,201313200000,22220000,KSQ
001520,KR7001520006,동양,KOSPI,,843,2,-20,-2.32,857,867,841,6361678,5396740671,201210665109,238684063,STK
009470,KR7009470006,삼화전기,KOSPI,,30350,1,1700,5.93,29300,30450,29250,59548,1787518875,200729437000,6613820,STK
464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,11260,2,-190,-1.66,11500,11660,11120,525499,5958027595,200394614100,17797035,KSQ
330860,KR7330860008,네패스아크,KOSDAQ,중견기업부,16350,1,640,4.07,16000,16470,15840,29064,474003580,199209135750,12184045,KSQ
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,15170,4,3500,29.99,12450,15170,12430,6960748,98671707455,198799057500,13104750,KSQ
080580,KR7080580004,오킨스전자,KOSDAQ,벤처기업부,9770,2,-230,-2.3,10200,10370,9760,303690,3027254275,197170089520,20181176,KSQ
032620,KR7032620007,유비케어,KOSDAQ,중견기업부,3775,2,-30,-0.79,3840,3865,3775,256981,977756578,197044199725,52197139,KSQ
010820,KR7010820009,퍼스텍,KOSPI,,4040,1,160,4.12,3910,4050,3910,454338,1823763800,197038629520,48771938,STK
001045,KR7001041003,CJ우,KOSPI,,87100,1,100,0.11,87000,87700,86800,2611,227270250,196865423300,2260223,STK
025620,KR7025620006,차AI헬스케어,KOSPI,,10810,2,-410,-3.65,11380,11600,10800,41380,454246195,196784948130,18203973,STK
067280,KR7067280008,멀티캠퍼스,KOSDAQ,우량기업부,33200,3,0,0.0,33200,33350,32750,4717,156318025,196769062800,5926779,KSQ
053690,KR7053690004,한미글로벌,KOSPI,,17920,1,10,0.06,18000,18180,17840,34261,616335190,196359296000,10957550,STK
080160,KR7080160005,모두투어,KOSDAQ,벤처기업부,10380,1,90,0.87,10290,10530,10290,49283,512631915,196182000000,18900000,KSQ
004710,KR7004710000,한솔테크닉스,KOSPI,,6100,1,140,2.35,5970,6130,5970,110088,668339465,195870255800,32109878,STK
010955,KR7010951002,S-Oil우,KOSPI,,48700,1,150,0.31,48300,49400,48250,7816,381176300,195867844900,4021927,STK
001250,KR7001250000,GS글로벌,KOSPI,,2370,1,5,0.21,2370,2390,2365,226512,538999431,195605020680,82533764,STK
092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,14930,1,510,3.54,14700,15090,14540,116424,1741505685,194848399210,13050797,KSQ
016880,KR7016880007,웅진,KOSPI,,2430,1,100,4.29,2330,2440,2310,384845,917309702,194222804400,79927080,STK
119610,KR7119610004,인터로조,KOSDAQ,중견기업부,16950,2,-380,-2.19,17700,17700,16900,37800,645527430,193463011650,11413747,KSQ
405100,KR7405100009,큐알티,KOSDAQ,우량기업부,15740,1,640,4.24,15280,16140,15280,116336,1836563950,193433597740,12289301,KSQ
036420,KR7036420008,콘텐트리중앙,KOSPI,,10030,1,120,1.21,9920,10100,9850,36918,368490280,193200949240,19262308,STK
333430,KR7333430007,일승,KOSDAQ,중견기업부,6280,1,80,1.29,6220,6560,6220,184379,1173804660,192963971160,30726747,KSQ
400760,KR7400760005,NH올원리츠,KOSPI,,3510,2,-30,-0.85,3525,3550,3500,137437,482777212,192801755250,54929275,STK
009070,KR7009070004,KCTC,KOSPI,,6420,1,120,1.9,6350,6630,6320,1117056,7214776685,192600000000,30000000,STK
011785,KR7011781002,금호석유화학우,KOSPI,,63700,2,-100,-0.16,63900,63900,63000,2556,161946500,192596058200,3023486,STK
084680,KR7084680008,이월드,KOSPI,,1353,1,18,1.35,1324,1357,1317,131573,177282352,191863779129,141806193,STK
102120,KR7102120003,어보브반도체,KOSDAQ,벤처기업부,10790,1,480,4.66,10500,10840,10500,135135,1451611940,191854324870,17780753,KSQ
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,16680,1,20,0.12,17100,17100,15750,214301,3568199385,191309091600,11469370,KSQ
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,13520,1,420,3.21,13510,13650,13420,67430,912924500,191213522240,14143012,KSQ
0013V0,KR70013V0002,삼진식품,KOSDAQ,중견기업부,19210,1,11610,152.76,22900,25600,18830,21435310,474449454695,190537381760,9918656,KSQ
211270,KR7211270004,AP위성,KOSDAQ,우량기업부,12630,1,1070,9.26,11920,13000,11850,1252463,15684900870,190489499520,15082304,KSQ
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,20300,1,250,1.25,20100,20500,19980,32952,668932590,190008000000,9360000,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,4975,1,585,13.33,4490,5210,4455,8766877,43285689709,189512938675,38093053,KSQ
019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,5630,1,20,0.36,5610,5690,5590,65260,367277980,189020600970,33573819,KSQ
046440,KR7046440004,KG모빌리언스,KOSDAQ,우량기업부,4970,1,70,1.43,4920,4980,4920,100402,496612839,188913685940,38010802,KSQ
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,17620,1,20,0.11,17600,17790,17490,17254,303115095,188822791800,10716390,KSQ
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,10160,1,1080,11.89,9980,10810,9590,677967,6908815470,188641969680,18567123,KSQ
033160,KR7033160003,엠케이전자,KOSDAQ,중견기업부,8340,1,150,1.83,8290,8450,8290,70217,589203235,188454643200,22596480,KSQ
013580,KR7013580006,계룡건설,KOSPI,,21100,1,100,0.48,21150,21300,20750,40538,850426325,188442137700,8930907,STK
078070,KR7078070000,유비쿼스홀딩스,KOSDAQ,중견기업부,10700,1,130,1.23,10690,10720,10480,16584,176048915,188371060400,17604772,KSQ
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,5240,1,30,0.58,5210,5310,5210,105616,554136990,187908647960,35860429,KSQ
217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,8120,4,1870,29.92,6640,8120,6640,525629,3940903010,187811921640,23129547,KSQ
108230,KR7108230004,톱텍,KOSDAQ,우량기업부,4935,1,75,1.54,4900,4950,4860,63923,314820921,187644714075,38023245,KSQ
011040,KR7011040003,경동제약,KOSDAQ,중견기업부,6090,3,0,0.0,6090,6140,6070,33549,204933675,187381784940,30768766,KSQ
297090,KR7297090003,씨에스베어링,KOSDAQ,중견기업부,6870,1,50,0.73,6900,6930,6760,100575,685652015,187344900000,27270000,KSQ
016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
100250,KR7100250000,진양홀딩스,KOSPI,,3340,2,-30,-0.89,3370,3385,3330,98069,328988075,186690275280,55895292,STK
037560,KR7037560000,LG헬로비전,KOSPI,,2410,3,0,0.0,2410,2415,2395,82963,199390321,186646944650,77446865,STK
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,23200,1,600,2.65,23100,23550,22500,73324,1688225100,186189164000,8025395,KSQ
109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,7240,1,20,0.28,7170,7410,7140,41220,298278240,186143223600,25710390,KSQ
091580,KR7091580001,상신이디피,KOSDAQ,우량기업부,13960,1,20,0.14,13990,14480,13920,64272,909742100,186061937240,13328219,KSQ
031440,KR7031440001,신세계푸드,KOSPI,,47850,1,50,0.1,47800,47900,47800,33221,1589371450,185298168000,3872480,STK
015230,KR7015230006,대창단조,KOSPI,,6470,2,-50,-0.77,6580,6580,6460,26787,173764750,184862328100,28572230,STK
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,30800,2,-50,-0.16,31100,31100,30700,5319,163857275,184800000000,6000000,KSQ
071840,KR7071840003,롯데하이마트,KOSPI,,7820,2,-40,-0.51,7860,7860,7800,6015,47074330,184612307840,23607712,STK
220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,6940,1,300,4.52,6880,7330,6680,4114840,28773230265,184314650580,26558307,KSQ
002100,KR7002100006,경농,KOSPI,,9430,3,0,0.0,9430,9470,9400,8420,79335450,184097882250,19522575,STK
0015S0,KR70015S0005,페스카로,KOSDAQ,기술성장기업부,19030,2,-1320,-6.49,20150,20500,19030,417811,8211595090,183881751900,9662730,KSQ
310200,KR7310200001,애니플러스,KOSDAQ,중견기업부,3525,1,10,0.28,3550,3590,3510,162159,574893500,183873996900,52162836,KSQ
040300,KR7040300006,YTN,KOSDAQ,중견기업부,3855,1,5,0.13,3865,3935,3850,666140,2586525324,183794757900,47676980,KSQ
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,7540,2,-50,-0.66,7580,7670,7400,80786,602520960,183118777400,24286310,KSQ
073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,4555,1,70,1.56,4510,4650,4510,152580,699047268,183071143750,40191250,KSQ
097955,KR7097951008,CJ제일제당 우,KOSPI,,137900,1,800,0.58,137900,138000,137100,6755,928978350,183053010700,1327433,STK
223250,KR7223250002,드림씨아이에스,KOSDAQ,중견기업부,7690,1,100,1.32,7590,7960,7510,2844842,21923991930,183016801560,23799324,KSQ
073490,KR7073490005,이노와이어리스,KOSDAQ,우량기업부,24000,1,1200,5.26,22750,24100,22650,93165,2216424125,182492304000,7603846,KSQ
260870,KR7260870001,SK시그넷,KONEX,일반기업부,9820,1,10,0.1,9930,9930,9650,2952,28856860,182355436000,18569800,KNX
023910,KR7023910003,대한약품,KOSDAQ,우량기업부,30350,1,50,0.17,30500,30550,30050,10109,305149900,182100000000,6000000,KSQ
230240,KR7230240004,에치에프알,KOSDAQ,우량기업부,13650,1,1610,13.37,12040,13650,12040,316532,4191892345,181667850000,13309000,KSQ
025820,KR7025820002,이구산업,KOSPI,,5430,1,230,4.42,5220,5540,5220,1512878,8211212605,181590060000,33442000,STK
001080,KR7001080001,만호제강,KOSPI,,43750,2,-750,-1.69,44500,45000,42200,2992,130166375,181562500000,4150000,STK
317400,KR7317400000,자이에스앤디,KOSPI,,4665,1,65,1.41,4575,4690,4550,70842,328986318,180920455800,38782520,STK
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,1914,1,168,9.62,1750,1938,1750,2056934,3800644575,180019641186,94054149,KSQ
000020,KR7000020008,동화약품,KOSPI,,6400,1,10,0.16,6390,6430,6370,49549,317166925,178761408000,27931470,STK
240550,KR7240550004,동방메디컬,KOSDAQ,벤처기업부,8550,1,220,2.64,9100,9130,8440,808516,7040389790,177927723000,20810260,KSQ
064290,KR7064290000,인텍플러스,KOSDAQ,벤처기업부,13820,1,60,0.44,14020,14500,13700,138248,1923445395,177779954840,12863962,KSQ
004090,KR7004090007,한국석유,KOSPI,,14000,1,120,0.86,13890,14110,13890,66968,935570860,177717680000,12694120,STK
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,13660,1,310,2.32,13610,14090,13540,258609,3548771515,177580000000,13000000,KSQ
217820,KR7217820000,원익피앤이,KOSDAQ,중견기업부,3730,1,100,2.75,3630,3770,3580,189946,698447917,177005505070,47454559,KSQ
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,11790,1,120,1.03,11680,11890,11680,90112,1060680200,176850000000,15000000,KSQ
081000,KR7081000002,일진다이아,KOSPI,,12450,1,120,0.97,12240,12600,12240,17613,220038510,176827038750,14202975,STK
036220,KR7036220002,오상헬스케어,KOSDAQ,중견기업부,12170,1,280,2.35,11890,12200,11810,13359,160358070,176579592720,14509416,KSQ
263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,19440,1,270,1.41,19180,19710,19180,16934,329790290,176507424000,9079600,KSQ
069510,KR7069510006,에스텍,KOSDAQ,우량기업부,16170,1,70,0.43,16230,16400,15880,24105,386026050,176414700000,10910000,KSQ
267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,3070,1,75,2.5,3020,3080,3000,346571,1060121239,176264955650,57415295,KSQ
107600,KR7107600009,새빗켐,KOSDAQ,벤처기업부,31300,2,-300,-0.95,31600,32100,30650,26194,825911725,176220690200,5630054,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,23450,1,700,3.08,23000,23450,22750,15129,350497150,175875000000,7500000,KSQ
101970,KR7101970002,우양에이치씨,KOSDAQ,중견기업부,11890,2,-60,-0.5,12200,12200,11700,12529,148136040,175853207010,14790009,KSQ
090350,KR7090350000,노루페인트,KOSPI,,8780,2,-120,-1.35,8920,8940,8760,129377,1142661870,175600000000,20000000,STK
331740,KR7331740001,아우토크립트,KOSDAQ,기술성장기업부,18040,1,680,3.92,17360,18400,16520,692651,12283715785,175321577640,9718491,KSQ
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,1885,1,48,2.61,1850,1896,1850,510703,960145678,174769501660,92715916,KSQ
360070,KR7360070007,탑머티리얼,KOSDAQ,우량기업부,21450,1,50,0.23,21300,21900,21300,14355,309497425,174711172350,8145043,KSQ
307750,KR7307750000,국전약품,KOSDAQ,우량기업부,3475,1,5,0.14,3465,3510,3450,50808,176674015,174362920500,50176380,KSQ
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,8630,1,480,5.89,9350,9660,8550,4279053,38899285540,174090642640,20172728,KSQ
381620,KR7381620004,제닉스로보틱스,KOSDAQ,중견기업부,13250,1,830,6.68,12640,13500,12450,715039,9378589335,173812440000,13117920,KSQ
016450,KR7016450009,한세예스24홀딩스,KOSPI,,4340,1,5,0.12,4340,4345,4290,17501,75479695,173600000000,40000000,STK
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,13010,2,-390,-2.91,13500,13500,13010,23130,303156460,173521252290,13337529,KNX
122450,KR7122450000,KX,KOSDAQ,중견기업부,3870,1,90,2.38,3785,3875,3785,50573,194534046,173452757580,44819834,KSQ
009270,KR7009270000,신원,KOSPI,,1558,1,17,1.1,1547,1647,1541,2281924,3590303295,172355046256,110625832,STK
080420,KR7080420003,모다이노칩,KOSDAQ,중견기업부,2160,1,30,1.41,2145,2195,2100,55421,119341470,172198703520,79721622,KSQ
321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,6040,2,-130,-2.11,6310,6310,6020,73358,444650060,172008551480,28478237,KSQ
462520,KR7462520008,조선내화,KOSPI,,14500,2,-60,-0.41,14460,14700,14200,8264,119944990,171899936000,11855168,STK
138080,KR7138080007,오이솔루션,KOSDAQ,벤처기업부,14970,1,1620,12.13,13630,15290,13630,451036,6723075935,171819911520,11477616,KSQ
039830,KR7039830005,오로라,KOSDAQ,우량기업부,15920,2,-170,-1.06,16250,16380,15610,65734,1040833900,171345208800,10762890,KSQ
002170,KR7002170009,삼양통상,KOSPI,,57000,2,-100,-0.18,56900,57100,56600,849,48327900,171000000000,3000000,STK
011000,KR7011000007,진원생명과학,KOSPI,,2000,2,-5,-0.25,2005,2025,1995,269130,539715379,170819872000,85409936,STK
365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,3395,2,-50,-1.45,3415,3435,3345,790238,2681651973,170330545000,50171000,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,9510,1,90,0.96,9420,9560,9420,21813,206428755,168824144760,17752276,KSQ
004560,KR7004560009,현대비앤지스틸,KOSPI,,11170,1,30,0.27,11090,11200,11090,8745,97431810,168430318870,15078811,STK
000970,KR7000970004,한국주철관,KOSPI,,7350,2,-40,-0.54,7340,7410,7320,22212,163170735,167583675000,22800500,STK
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,13090,1,180,1.39,12810,13330,12810,17429,229618755,167524812070,12797923,KSQ
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,10930,1,1790,19.58,9590,10930,9510,1467250,15236484375,166706502280,15252196,KSQ
136150,KR7136150000,원일티엔아이,KOSDAQ,벤처기업부,19890,2,-160,-0.8,20200,20350,19750,40852,816417550,166698686700,8381030,KSQ
000860,KR7000860007,강남제비스코,KOSPI,,12820,2,-80,-0.62,12920,13070,12780,15539,200155710,166660000000,13000000,STK
474170,KR7474170008,루미르,KOSDAQ,기술성장기업부,9340,1,820,9.62,8800,9440,8660,2721843,25035109240,166417280640,17817696,KSQ
070960,KR7070960000,모나용평,KOSPI,,3455,1,35,1.02,3395,3490,3395,89364,308893529,166300665515,48133333,STK
006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,5830,2,-60,-1.02,5930,6000,5760,259968,1526126805,165950903360,28464992,KSQ
322510,KR7322510009,제이엘케이,KOSDAQ,기술성장기업부,6500,1,750,13.04,5950,6540,5870,675346,4240648355,165937798000,25528892,KSQ
003460,KR7003460003,유화증권,KOSPI,,2925,1,15,0.52,2910,2945,2905,40107,117076190,165854563875,56702415,STK
092070,KR7092070002,디엔에프,KOSDAQ,우량기업부,14320,1,870,6.47,13450,14600,13450,99991,1422660110,165709006560,11571858,KSQ
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,2165,2,-35,-1.59,2205,2225,2130,922285,1991745252,165536008250,76460050,KSQ
007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,10960,1,110,1.01,10800,11040,10800,29525,323843090,165307488000,15082800,KSQ
006805,KR7006801005,미래에셋증권우,KOSPI,,11740,1,160,1.38,12020,12440,11580,334083,3991104185,165249305000,14075750,STK
425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,7740,1,310,4.17,7650,7920,7600,140125,1083716720,165087094680,21329082,KSQ
033340,KR7033340001,좋은사람들,KOSDAQ,중견기업부,1702,1,47,2.84,1662,1735,1662,1352536,2307015229,165009849716,96950558,KSQ
